accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,NumQtrsPerOrder,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode,Average_years_taken_per order,Orders year wise,FirstOrderedDate_Year,FirstOrderedDate_Month,FirstOrderedDate_Week,FirstOrderedDate_Day,FirstOrderedDate_Dayofweek,LastOrderedDate_Year,LastOrderedDate_Month,LastOrderedDate_Week,LastOrderedDate_Day,LastOrderedDate_Dayofweek
1017679.0,0,0,1,1,0,1,347.0,1041.0,0,2.0,4.0,1,0,0,374.0,10.0,4676.8,6,2,2.0,2,2020,6,25,19,4,2021,6,22,1,1
1017813.0,0,0,1,1,0,1,102.0,306.0,0,4.0,2.0,0,0,1,367.0,11.0,2764.8,5,2,2.0,2,2020,6,26,26,4,2021,4,16,20,1
1012189.0,0,1,0,1,1,1,668.0,2004.0,0,2.0,7.0,1,0,1,692.0,16.0,18244.4,6,2,2.0,1,2019,8,32,6,1,2021,6,22,4,4
1023457.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,38.0,1.0,62.56,9,2,3.0,6,2021,5,20,21,4,2021,5,20,21,4
1020924.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,186.0,1.0,265.2,9,2,3.0,5,2020,12,52,24,3,2020,12,52,24,3
1017408.0,0,0,1,1,0,1,152.0,456.0,0,4.0,2.0,0,1,0,388.0,17.0,6709.56,6,2,2.0,2,2020,6,23,5,4,2021,5,21,27,3
1021094.0,0,0,0,1,0,1,64.0,192.0,0,3.0,1.0,0,1,0,171.0,5.0,4787.68,6,2,3.0,6,2021,1,1,8,4,2021,5,20,17,0
1008164.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,455.0,1.0,263.12,10,2,3.0,5,2020,3,14,30,0,2020,3,14,30,0
1018154.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,342.0,2.0,673.55,9,2,3.0,5,2020,7,30,21,1,2020,7,30,21,1
1016112.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,476.0,2.0,1625.4,9,2,3.0,5,2020,3,11,9,0,2020,3,11,9,0
1023496.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,35.0,10.0,1913.6,6,2,3.0,6,2021,5,21,24,0,2021,5,21,24,0
1020945.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,179.0,12.0,2649.6,5,2,3.0,5,2020,12,53,31,3,2020,12,53,31,3
1021166.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,166.0,1.0,949.44,8,2,3.0,6,2021,1,2,13,2,2021,1,2,13,2
1016950.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,418.0,5.0,262.2,9,2,3.0,5,2020,5,19,6,2,2020,5,19,6,2
1023506.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,35.0,2.0,62.56,9,2,3.0,6,2021,5,21,24,0,2021,5,21,24,0
1008195.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,469.0,1.0,638.48,10,2,3.0,5,2020,3,12,16,0,2020,3,12,16,0
1015448.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,525.0,5.0,795.8,9,2,3.0,5,2020,1,4,20,0,2020,1,4,20,0
1019021.0,0,0,1,0,1,2,34.0,102.0,1,2.0,1.0,0,1,0,285.0,2.0,1538.24,8,2,3.0,5,2020,9,38,16,2,2020,10,43,20,1
1016983.0,0,0,1,0,1,2,1.0,3.0,1,2.0,-1.0,0,1,0,411.0,4.0,404.8,9,2,3.0,5,2020,5,20,13,2,2020,5,20,14,3
1023692.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,19.0,1.0,172.04,9,2,3.0,6,2021,6,23,9,2,2021,6,23,9,2
1009418.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,857.0,1.0,57.12,12,2,3.0,4,2019,2,8,22,4,2019,2,8,22,4
1018515.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,322.0,1.0,808.2,8,2,3.0,5,2020,8,33,10,0,2020,8,33,10,0
1016369.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,458.0,1.0,867.6,9,2,3.0,5,2020,3,13,27,4,2020,3,13,27,4
1018363.0,0,0,1,0,1,2,3.0,9.0,1,2.0,-1.0,0,0,1,332.0,4.0,3188.7,6,2,3.0,5,2020,7,31,31,4,2020,8,32,3,0
1023748.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,18.0,1.0,127.88,9,2,3.0,6,2021,6,23,10,3,2021,6,23,10,3
1002265.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,707.0,2.0,148.0,11,2,3.0,4,2019,7,30,22,0,2019,7,30,22,0
1021648.0,0,0,0,1,0,1,38.0,114.0,0,3.0,1.0,0,1,0,137.0,44.0,3193.76,4,2,3.0,6,2021,2,6,11,3,2021,4,17,28,2
1019060.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,285.0,5.0,372.39,8,2,3.0,5,2020,9,38,16,2,2020,9,38,16,2
1018652.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,311.0,1.0,1736.04,8,2,3.0,5,2020,8,34,21,4,2020,8,34,21,4
1016633.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,444.0,1.0,989.92,9,2,3.0,5,2020,4,15,10,4,2020,4,15,10,4
1023749.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,17.0,2.0,1701.08,8,2,3.0,6,2021,6,23,11,4,2021,6,23,11,4
1018219.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,300.0,1.0,630.0,9,2,3.0,5,2020,9,36,1,1,2020,9,36,1,1
1020886.0,0,0,1,1,0,1,72.0,216.0,0,3.0,1.0,0,1,0,186.0,6.0,2456.8,7,2,2.0,2,2020,12,52,24,3,2021,5,20,18,1
1021669.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,138.0,3.0,184.92,8,2,3.0,6,2021,2,6,10,2,2021,2,6,10,2
1010369.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,808.0,1.0,2198.7,10,2,3.0,4,2019,4,15,12,4,2019,4,15,12,4
1018658.0,0,0,1,0,1,2,7.0,21.0,1,2.0,-1.0,0,1,0,311.0,5.0,4365.4,6,2,3.0,5,2020,8,34,21,4,2020,8,35,28,4
1022880.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,73.0,3.0,2689.2,6,2,3.0,6,2021,4,15,16,4,2021,4,15,16,4
1021044.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,179.0,3.0,2765.47,6,2,3.0,5,2020,12,53,31,3,2020,12,53,31,3
1003862.0,0,1,1,1,0,1,267.0,801.0,0,3.0,3.0,0,1,0,615.0,3.0,1888.76,8,2,1.0,3,2019,10,43,22,1,2021,4,14,8,3
1015686.0,0,0,1,0,1,1,168.0,504.0,0,2.0,2.0,0,1,0,508.0,3.0,2578.76,8,2,3.0,5,2020,2,6,6,3,2020,7,30,23,3
1019361.0,0,0,1,1,0,1,206.0,618.0,0,2.0,2.0,0,1,0,230.0,3.0,3963.36,6,2,2.0,2,2020,11,46,10,1,2021,6,22,4,4
1009477.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,857.0,2.0,1485.0,11,2,3.0,4,2019,2,8,22,4,2019,2,8,22,4
1018874.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,299.0,2.0,102.6,9,2,3.0,5,2020,9,36,2,2,2020,9,36,2,2
1013141.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,647.0,12.0,431.0,8,2,3.0,4,2019,9,38,20,4,2019,9,38,20,4
1021837.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,127.0,1.0,949.44,8,2,3.0,6,2021,2,7,21,6,2021,2,7,21,6
1008780.0,0,1,0,0,1,2,36.0,108.0,1,2.0,-1.0,1,0,0,886.0,3.0,627.56,11,0,3.0,4,2019,1,4,24,3,2019,3,9,1,4
1019184.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,279.0,1.0,234.9,9,2,3.0,5,2020,9,39,22,1,2020,9,39,22,1
1018920.0,0,0,1,1,0,1,125.0,375.0,0,3.0,3.0,1,0,1,297.0,4.0,3694.05,6,2,2.0,2,2020,9,36,4,4,2021,5,19,12,2
1015921.0,0,0,1,0,1,1,236.0,708.0,0,2.0,3.0,1,0,1,488.0,9.0,2191.2,7,2,3.0,5,2020,2,9,26,2,2020,10,43,19,0
1019422.0,0,0,1,1,0,1,169.0,507.0,0,2.0,1.0,0,1,0,263.0,3.0,378.12,8,2,2.0,2,2020,10,41,8,3,2021,3,12,26,4
1018498.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,306.0,49.0,13413.39,3,2,3.0,5,2020,8,35,26,2,2020,8,35,26,2
1019388.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,269.0,4.0,143.52,8,2,3.0,5,2020,10,40,2,4,2020,10,40,2,4
1023416.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,38.0,2.0,40.48,9,2,3.0,6,2021,5,20,21,4,2021,5,20,21,4
1019217.0,0,0,1,1,0,1,133.0,399.0,0,3.0,3.0,0,1,0,276.0,6.0,230.0,8,2,2.0,2,2020,9,39,25,4,2021,6,24,18,4
1021194.0,0,0,0,1,0,1,74.0,222.0,0,2.0,-1.0,0,1,0,165.0,13.0,542.8,7,2,3.0,6,2021,1,2,14,3,2021,3,13,29,0
1022333.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,97.0,1.0,949.44,8,2,3.0,6,2021,3,12,23,1,2021,3,12,23,1
857856.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,893.0,1.0,22.5,12,2,3.0,4,2019,1,3,17,3,2019,1,3,17,3
1023447.0,0,0,0,1,0,1,20.0,60.0,0,2.0,-1.0,0,1,0,38.0,2.0,3735.2,7,2,3.0,6,2021,5,20,21,4,2021,6,23,10,3
1018771.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,299.0,1.0,718.4,9,2,3.0,5,2020,9,36,2,2,2020,9,36,2,2
1019500.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,258.0,1.0,46.92,9,2,3.0,5,2020,10,42,13,1,2020,10,42,13,1
1022358.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,97.0,2.0,511.52,9,2,3.0,6,2021,3,12,23,1,2021,3,12,23,1
1006210.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,901.0,2.0,246.0,12,2,3.0,4,2019,1,2,9,2,2019,1,2,9,2
1022873.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,0,1,74.0,1.0,158.4,9,2,3.0,6,2021,4,15,15,3,2021,4,15,15,3
1019622.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,252.0,3.0,687.24,8,2,3.0,5,2020,10,43,19,0,2020,10,43,19,0
1023547.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,33.0,1.0,215.28,9,2,3.0,6,2021,5,21,26,2,2021,5,21,26,2
1022912.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,56.0,1.0,905.0,8,2,3.0,6,2021,5,18,3,0,2021,5,18,3,0
1023105.0,0,0,0,1,0,1,14.0,42.0,0,2.0,-1.0,0,1,0,56.0,3.0,2530.0,7,2,3.0,6,2021,5,18,3,0,2021,5,20,17,0
1013371.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,637.0,1.0,264.0,10,2,3.0,4,2019,9,40,30,0,2019,9,40,30,0
1016100.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,476.0,1.0,880.44,9,2,3.0,5,2020,3,11,9,0,2020,3,11,9,0
1019782.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,237.0,1.0,769.12,9,2,3.0,5,2020,11,45,3,1,2020,11,45,3,1
1009324.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,865.0,2.0,313.85,12,0,3.0,4,2019,2,7,14,3,2019,2,7,14,3
1019457.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,252.0,7.0,3183.6,6,2,3.0,5,2020,10,43,19,0,2020,10,43,19,0
1009783.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,837.0,1.0,738.0,11,2,3.0,4,2019,3,11,14,3,2019,3,11,14,3
1022941.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,68.0,4.0,3797.76,6,2,3.0,6,2021,4,16,21,2,2021,4,16,21,2
1005327.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,132.0,1.0,59.8,9,2,3.0,6,2021,2,7,16,1,2021,2,7,16,1
1023742.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,18.0,1.0,949.44,8,2,3.0,6,2021,6,23,10,3,2021,6,23,10,3
1013711.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,599.0,3.0,1769.25,8,2,3.0,4,2019,11,45,7,3,2019,11,45,7,3
1019595.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,251.0,1.0,702.0,9,2,3.0,5,2020,10,43,20,1,2020,10,43,20,1
1009784.0,0,1,0,1,1,1,792.0,2376.0,0,2.0,9.0,1,1,0,837.0,7.0,5760.0,8,2,2.0,1,2019,3,11,14,3,2021,5,19,14,4
1009567.0,0,1,1,0,1,2,24.0,72.0,1,3.0,1.0,0,1,0,579.0,4.0,1438.88,8,2,2.0,0,2019,11,48,27,2,2020,1,3,15,2
869869.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,0,1,160.0,1.0,23.4,9,2,3.0,6,2021,1,3,19,1,2021,1,3,19,1
1023629.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,19.0,1.0,2235.6,8,2,3.0,6,2021,6,23,9,2,2021,6,23,9,2
1023834.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,12.0,2.0,287.04,9,2,3.0,6,2021,6,24,16,2,2021,6,24,16,2
1020142.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,223.0,1.0,191.36,9,2,3.0,5,2020,11,47,17,1,2020,11,47,17,1
1009603.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,139.0,1.0,765.44,9,2,3.0,6,2021,2,6,9,1,2021,2,6,9,1
1023938.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,7.0,1.0,949.44,8,2,3.0,6,2021,6,25,21,0,2021,6,25,21,0
1014077.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,599.0,4.0,2686.0,7,2,3.0,4,2019,11,45,7,3,2019,11,45,7,3
1020348.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,206.0,4.0,627.3,8,2,3.0,5,2020,12,49,4,4,2020,12,49,4,4
1014281.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,588.0,5.0,4531.0,7,2,3.0,4,2019,11,47,18,0,2019,11,47,18,0
1016563.0,1,0,1,0,1,0,0.0,0.0,1,2.0,-1.0,0,1,0,448.0,22.0,2946.7200000000003,6,2,3.0,5,2020,4,15,6,0,2020,4,15,6,0
1020130.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,224.0,1.0,810.52,8,2,3.0,5,2020,11,47,16,0,2020,11,47,16,0
1019209.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,257.0,11.0,924.0,6,2,3.0,5,2020,10,42,14,2,2020,10,42,14,2
874620.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,0,1,111.0,1.0,110.4,9,2,3.0,6,2021,3,10,9,1,2021,3,10,9,1
1020523.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,193.0,25.0,4775.0,5,2,3.0,5,2020,12,51,17,3,2020,12,51,17,3
1017410.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,280.0,8.0,1965.6,6,2,3.0,5,2020,9,39,21,0,2020,9,39,21,0
1019210.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,276.0,3.0,63.48,8,2,3.0,5,2020,9,39,25,4,2020,9,39,25,4
877065.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,11.0,8.0,1713.6,6,2,3.0,6,2021,6,24,17,3,2021,6,24,17,3
1020074.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,228.0,1.0,886.88,8,2,3.0,5,2020,11,46,12,3,2020,11,46,12,3
1010307.0,1,0,1,0,1,0,0.0,0.0,1,2.0,-1.0,0,1,0,249.0,5.0,691.84,8,2,3.0,5,2020,10,43,22,3,2020,10,43,22,3
1017443.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,385.0,1.0,440.1,10,2,3.0,5,2020,6,24,8,0,2020,6,24,8,0
1019879.0,0,0,1,0,1,2,52.0,156.0,1,2.0,-1.0,0,0,1,241.0,155.0,5616.150000000001,4,0,3.0,5,2020,10,44,30,4,2020,12,52,21,0
1009937.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,830.0,2.0,1818.0,10,2,3.0,4,2019,3,12,21,3,2019,3,12,21,3
1020273.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,217.0,1.0,717.6,9,2,3.0,5,2020,11,48,23,0,2020,11,48,23,0
1019331.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,272.0,10.0,1591.6,6,2,3.0,5,2020,9,40,29,1,2020,9,40,29,1
864069.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,731.0,1.0,341.0,11,2,3.0,4,2019,6,26,28,4,2019,6,26,28,4
1018393.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,321.0,1.0,867.6,8,2,3.0,5,2020,8,33,11,1,2020,8,33,11,1
1015152.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,550.0,1.0,403.0,10,2,3.0,4,2019,12,52,26,3,2019,12,52,26,3
1020834.0,0,0,1,1,0,1,153.0,459.0,0,2.0,2.0,0,1,0,187.0,2.0,513.4200000000001,9,2,2.0,2,2020,12,52,23,2,2021,5,21,25,1
865322.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,689.0,1.0,1174.5,10,2,3.0,4,2019,8,32,9,4,2019,8,32,9,4
1018572.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,315.0,6.0,872.16,7,2,3.0,5,2020,8,34,17,0,2020,8,34,17,0
1010731.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,782.0,1.0,1336.0,10,2,3.0,4,2019,5,19,8,2,2019,5,19,8,2
1020062.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,224.0,2.0,1306.45,8,2,3.0,5,2020,11,47,16,0,2020,11,47,16,0
1015315.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,537.0,2.0,484.2,10,2,3.0,5,2020,1,2,8,2,2020,1,2,8,2
1019830.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,238.0,2.0,253.8,9,2,3.0,5,2020,11,45,2,0,2020,11,45,2,0
1020857.0,0,0,1,1,0,2,37.0,111.0,1,2.0,1.0,0,1,0,188.0,2.0,142.59,9,2,2.0,2,2020,12,52,22,1,2021,1,4,28,3
1020433.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,59.0,1.0,313.5,9,1,3.0,6,2021,4,17,30,4,2021,4,17,30,4
865853.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,640.0,1.0,341.0,10,2,3.0,4,2019,9,39,27,4,2019,9,39,27,4
1018760.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,301.0,1.0,989.92,8,2,3.0,5,2020,8,36,31,0,2020,8,36,31,0
1020065.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,223.0,2.0,126.04,9,2,3.0,5,2020,11,47,17,1,2020,11,47,17,1
1015499.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,523.0,5.0,2638.8,7,2,3.0,5,2020,1,4,22,2,2020,1,4,22,2
1014526.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,574.0,6.0,165.6,9,2,3.0,4,2019,12,49,2,0,2019,12,49,2,0
866243.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,635.0,1.0,632.0,10,2,3.0,4,2019,10,40,2,2,2019,10,40,2,2
1021366.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,151.0,1.0,75.44,9,2,3.0,6,2021,1,4,28,3,2021,1,4,28,3
1002803.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,271.0,4.0,1352.0,7,2,3.0,5,2020,9,40,30,2,2020,9,40,30,2
1005290.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,684.0,2.0,536.0,11,2,3.0,4,2019,8,33,14,2,2019,8,33,14,2
866732.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,599.0,1.0,632.0,10,2,3.0,4,2019,11,45,7,3,2019,11,45,7,3
1019844.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,237.0,1.0,591.56,9,2,3.0,5,2020,11,45,3,1,2020,11,45,3,1
1021929.0,0,0,0,1,0,2,5.0,15.0,1,2.0,-1.0,0,1,0,122.0,3.0,617.1600000000001,8,2,3.0,6,2021,2,8,26,4,2021,3,9,3,2
1010000.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,826.0,2.0,676.8,11,2,3.0,4,2019,3,13,25,0,2019,3,13,25,0
1019181.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,278.0,1.0,989.92,8,2,3.0,5,2020,9,39,23,2,2020,9,39,23,2
1022283.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,97.0,1.0,75.44,9,2,3.0,6,2021,3,12,23,1,2021,3,12,23,1
1004560.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,417.0,1.0,205.16,10,2,3.0,5,2020,5,19,7,3,2020,5,19,7,3
1010051.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,822.0,1.0,886.5,10,2,3.0,4,2019,3,13,29,4,2019,3,13,29,4
1022343.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,97.0,2.0,1190.48,8,2,3.0,6,2021,3,12,23,1,2021,3,12,23,1
1017573.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,208.0,1.0,945.85,8,0,3.0,5,2020,12,49,2,2,2020,12,49,2,2
1016149.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,475.0,1.0,313.2,10,2,3.0,5,2020,3,11,10,1,2020,3,11,10,1
1022876.0,1,0,0,1,0,0,0.0,0.0,0,2.0,-1.0,0,1,0,70.0,6.0,1531.8,7,2,3.0,6,2021,4,16,19,0,2021,4,16,19,0
1012450.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,241.0,1.0,880.2,8,2,3.0,5,2020,10,44,30,4,2020,10,44,30,4
1017613.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,377.0,2.0,1214.1,9,2,3.0,5,2020,6,25,16,1,2020,6,25,16,1
1011108.0,0,1,1,0,1,2,30.0,90.0,1,2.0,1.0,0,1,0,553.0,3.0,600.76,9,2,2.0,0,2019,12,52,23,0,2020,1,4,22,2
1022133.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,108.0,1.0,799.48,9,2,3.0,6,2021,3,10,12,4,2021,3,10,12,4
1021513.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,0,1,150.0,2.0,356.8,9,2,3.0,6,2021,1,4,29,4,2021,1,4,29,4
1023174.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,53.0,4.0,113.16,8,2,3.0,6,2021,5,18,6,3,2021,5,18,6,3
1006985.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,629.0,2.0,1184.4,9,2,3.0,4,2019,10,41,8,1,2019,10,41,8,1
1021636.0,0,0,0,1,0,1,15.0,45.0,0,5.0,1.0,0,1,0,138.0,108.0,12897.76,3,2,3.0,6,2021,2,6,10,2,2021,6,23,10,3
1012626.0,0,1,1,0,1,2,149.0,447.0,1,2.0,2.0,1,1,0,677.0,5.0,436.2,10,2,2.0,0,2019,8,34,21,2,2020,1,3,17,4
871984.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,0,1,91.0,2.0,120.6,9,2,3.0,6,2021,3,13,29,0,2021,3,13,29,0
1020096.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,227.0,5.0,262.2,8,2,3.0,5,2020,11,46,13,4,2020,11,46,13,4
1023224.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,46.0,3.0,1382.76,7,2,3.0,6,2021,5,19,13,3,2021,5,19,13,3
1021827.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,126.0,1.0,223.0,9,2,3.0,6,2021,2,8,22,0,2021,2,8,22,0
859633.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,797.0,1.0,187.85,11,2,3.0,4,2019,4,17,23,1,2019,4,17,23,1
1023248.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,46.0,2.0,283.36,9,2,3.0,6,2021,5,19,13,3,2021,5,19,13,3
1011612.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,739.0,7.0,1297.6,9,2,3.0,4,2019,6,25,20,3,2019,6,25,20,3
1020484.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,206.0,1.0,176.8,9,2,3.0,5,2020,12,49,4,4,2020,12,49,4,4
1001963.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,1,0,672.0,1.0,170.0,11,2,3.0,4,2019,8,35,26,0,2019,8,35,26,0
1023460.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,1,0,38.0,1.0,842.72,8,2,3.0,6,2021,5,20,21,4,2021,5,20,21,4
