accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,FirstOrderedDate,LastOrderedDate,NumQtrsPerOrder,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode,Average_years_taken_per order,Orders year wise
704007.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-05-20,2021-05-20,-1.0,No,No,Yes,39.0,1.0,64.8,9,US,3.0,Orders only in 2021
1020532.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,4.0,12.0,WillNot_Churn,40.0,2020-12-18,2021-06-18,1.0,No,Yes,No,192.0,180.0,80594.82,3,US,2.0,"Orders in 2020,2021"
861230.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-03-21,2019-03-21,-1.0,No,No,Yes,830.0,10.0,3366.0,7,US,3.0,Orders only in 2019
1012195.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,118.0,354.0,WillNot_Churn,2.0,2021-01-15,2021-05-13,1.0,No,Yes,No,164.0,5.0,1107.6799999999998,7,US,3.0,Orders only in 2021
1022212.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-05-03,2021-05-03,-1.0,Yes,No,No,56.0,1.0,531.2,9,US,3.0,Orders only in 2021
869949.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-01-26,2021-01-26,-1.0,Yes,No,No,153.0,1.0,674.0,9,US,3.0,Orders only in 2021
1019281.0,No,No,Yes,No,Will_Churn,Will_Churn,49.0,147.0,Will_Churn,2.0,2020-10-01,2020-11-19,-1.0,No,Yes,No,270.0,3.0,414.0,8,US,3.0,Orders only in 2020
868033.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-04-15,2020-04-15,-1.0,No,No,Yes,439.0,1.0,4689.9,8,US,3.0,Orders only in 2020
1020629.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,5.0,15.0,WillNot_Churn,35.0,2020-12-14,2021-06-18,1.0,Yes,Yes,No,196.0,496.0,46262.5,3,US,2.0,"Orders in 2020,2021"
1012334.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,79.0,237.0,WillNot_Churn,3.0,2020-10-30,2021-04-07,1.0,No,Yes,No,241.0,14.0,2863.04,5,US,2.0,"Orders in 2020,2021"
817194.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-12-16,2020-12-16,-1.0,No,No,Yes,194.0,6.0,812.7,7,US,3.0,Orders only in 2020
1022257.0,No,No,No,Yes,WillNot_Churn,Will_Churn,4.0,12.0,Will_Churn,3.0,2021-04-08,2021-04-16,-1.0,No,Yes,No,81.0,6.0,863.88,7,US,3.0,Orders only in 2021
1002923.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,85.0,255.0,WillNot_Churn,6.0,2019-11-26,2021-04-13,2.0,No,Yes,No,580.0,11.0,11384.32,5,US,1.0,Orders in all years
1005387.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,122.0,366.0,WillNot_Churn,4.0,2019-10-29,2020-09-29,1.0,No,Yes,No,608.0,12.0,2489.52,7,US,2.0,"Orders in 2019,2020"
1003891.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,71.0,213.0,WillNot_Churn,4.0,2020-12-21,2021-06-10,1.0,No,Yes,No,189.0,11.0,3997.25,5,US,2.0,"Orders in 2020,2021"
1008785.0,No,Yes,Yes,No,Will_Churn,Will_Churn,102.0,306.0,Will_Churn,5.0,2019-01-15,2020-08-12,2.0,Yes,No,Yes,895.0,11.0,6984.88,8,US,2.0,"Orders in 2019,2020"
1000631.0,No,No,Yes,No,Will_Churn,Will_Churn,13.0,39.0,Will_Churn,2.0,2020-11-05,2020-11-18,-1.0,Yes,No,No,235.0,3.0,825.6,7,US,3.0,Orders only in 2020
1012464.0,No,No,Yes,No,Will_Churn,WillNot_Churn,143.0,429.0,WillNot_Churn,2.0,2020-04-03,2020-08-24,1.0,No,Yes,No,451.0,3.0,615.48,9,US,3.0,Orders only in 2020
1007817.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,41.0,123.0,WillNot_Churn,9.0,2019-07-10,2021-05-20,2.0,Yes,Yes,No,719.0,15.0,16987.32,6,US,1.0,Orders in all years
1012294.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,277.0,831.0,WillNot_Churn,3.0,2019-09-04,2021-03-12,3.0,No,Yes,No,663.0,10.0,2279.6,8,US,2.0,"Orders in 2019,2021"
1022414.0,No,No,No,Yes,WillNot_Churn,Will_Churn,7.0,21.0,Will_Churn,13.0,2021-03-24,2021-06-02,1.0,No,Yes,No,96.0,33.0,16980.36,3,US,3.0,Orders only in 2021
1002578.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,128.0,384.0,WillNot_Churn,4.0,2019-11-21,2021-01-06,2.0,No,Yes,No,585.0,4.0,1449.92,8,US,1.0,Orders in all years
1002981.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-02-08,2019-02-08,-1.0,Yes,No,No,871.0,40.0,2304.0,8,US,3.0,Orders only in 2019
863238.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-04-12,2019-04-12,-1.0,No,No,Yes,808.0,1.0,619.62,11,CA,3.0,Orders only in 2019
873297.0,No,No,Yes,Yes,WillNot_Churn,Will_Churn,41.0,123.0,Will_Churn,2.0,2020-12-15,2021-01-25,1.0,Yes,No,No,195.0,6.0,2757.51,6,US,2.0,"Orders in 2020,2021"
826304.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,582.0,1746.0,WillNot_Churn,2.0,2019-06-04,2021-01-06,7.0,No,No,Yes,755.0,3.0,456.84,10,US,2.0,"Orders in 2019,2021"
869811.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-04-19,2021-04-19,-1.0,No,No,Yes,70.0,1.0,2202.35,8,US,3.0,Orders only in 2021
1012605.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-08-27,2019-08-27,-1.0,Yes,No,No,671.0,2.0,128.0,11,US,3.0,Orders only in 2019
1008122.0,No,Yes,Yes,No,Will_Churn,Will_Churn,36.0,108.0,Will_Churn,8.0,2019-05-09,2020-05-06,1.0,Yes,No,Yes,781.0,27.0,5634.6,7,CA,2.0,"Orders in 2019,2020"
1012408.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,26.0,78.0,WillNot_Churn,18.0,2019-12-20,2021-05-03,1.0,Yes,No,Yes,556.0,150.0,35967.9,4,US,1.0,Orders in all years
1022617.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-04-01,2021-04-01,-1.0,Yes,No,No,88.0,5.0,4144.8,6,US,3.0,Orders only in 2021
1004212.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,92.0,276.0,WillNot_Churn,4.0,2019-10-31,2020-10-26,2.0,No,Yes,No,606.0,23.0,2208.0,7,US,2.0,"Orders in 2019,2020"
1019860.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,45.0,135.0,WillNot_Churn,6.0,2020-11-03,2021-06-04,1.0,No,Yes,No,237.0,7.0,6648.54,6,US,2.0,"Orders in 2020,2021"
1020653.0,No,No,Yes,Yes,WillNot_Churn,Will_Churn,21.0,63.0,Will_Churn,2.0,2020-12-15,2021-01-05,1.0,No,No,Yes,195.0,7.0,7075.7,6,US,2.0,"Orders in 2020,2021"
722197.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-08-30,2019-08-30,-1.0,No,No,Yes,668.0,5.0,3545.25,8,US,3.0,Orders only in 2019
1004147.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-12-10,2019-12-10,-1.0,No,Yes,No,566.0,1.0,864.8,9,US,3.0,Orders only in 2019
1004623.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-03-19,2020-03-19,-1.0,Yes,No,No,466.0,2.0,133.76,10,PR,3.0,Orders only in 2020
1012716.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,147.0,441.0,WillNot_Churn,5.0,2019-08-26,2021-06-02,2.0,No,Yes,No,672.0,16.0,1905.64,8,US,1.0,Orders in all years
1008123.0,No,Yes,No,No,Will_Churn,Will_Churn,33.0,99.0,Will_Churn,3.0,2019-01-17,2019-03-25,-1.0,Yes,No,No,893.0,4.0,1005.0,10,US,3.0,Orders only in 2019
1012428.0,No,Yes,No,No,Will_Churn,Will_Churn,28.0,84.0,Will_Churn,3.0,2019-09-13,2019-11-08,1.0,Yes,No,No,654.0,4.0,1693.5,8,US,3.0,Orders only in 2019
1022827.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-04-15,2021-04-15,-1.0,No,Yes,No,74.0,8.0,1597.12,6,US,3.0,Orders only in 2021
820306.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-01-28,2019-01-28,-1.0,Yes,No,No,882.0,1.0,665.38,12,CA,3.0,Orders only in 2019
1005650.0,No,Yes,No,No,Will_Churn,Will_Churn,35.0,105.0,Will_Churn,8.0,2019-01-07,2019-12-11,2.0,Yes,Yes,No,903.0,10.0,6082.46,8,US,3.0,Orders only in 2019
1007834.0,No,Yes,Yes,No,Will_Churn,Will_Churn,8.0,24.0,Will_Churn,16.0,2019-03-13,2020-12-21,2.0,Yes,Yes,No,838.0,189.0,21847.0,5,US,2.0,"Orders in 2019,2020"
1009050.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,132.0,396.0,WillNot_Churn,4.0,2020-02-03,2021-06-02,2.0,No,Yes,No,511.0,4.0,2460.08,8,US,2.0,"Orders in 2020,2021"
1004247.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-10-17,2019-10-17,-1.0,No,Yes,No,620.0,2.0,1711.2,9,US,3.0,Orders only in 2019
867734.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-09-23,2020-09-23,-1.0,Yes,No,No,278.0,1.0,684.6,9,US,3.0,Orders only in 2020
1012785.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,638.0,1914.0,WillNot_Churn,2.0,2019-08-28,2021-05-27,7.0,Yes,No,Yes,670.0,2.0,411.87,11,US,2.0,"Orders in 2019,2021"
1008429.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,56.0,168.0,WillNot_Churn,4.0,2021-01-15,2021-06-09,1.0,No,Yes,No,164.0,6.0,3922.88,6,US,3.0,Orders only in 2021
820825.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-04-22,2019-04-22,-1.0,Yes,No,No,798.0,6.0,2520.0,9,US,3.0,Orders only in 2019
1002921.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-02-08,2021-02-08,-1.0,No,Yes,No,140.0,1.0,161.0,9,US,3.0,Orders only in 2021
864676.0,No,No,No,Yes,WillNot_Churn,Will_Churn,14.0,42.0,Will_Churn,2.0,2021-03-23,2021-04-06,1.0,Yes,No,No,97.0,5.0,1636.0,7,US,3.0,Orders only in 2021
1020660.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,3.0,9.0,WillNot_Churn,54.0,2020-12-20,2021-06-21,1.0,No,Yes,No,190.0,184.0,94064.98,3,US,2.0,"Orders in 2020,2021"
1004282.0,No,No,Yes,No,Will_Churn,Will_Churn,56.0,168.0,Will_Churn,4.0,2020-03-19,2020-10-16,1.0,No,Yes,No,466.0,10.0,2116.92,7,US,3.0,Orders only in 2020
871283.0,No,No,Yes,No,Will_Churn,Will_Churn,6.0,18.0,Will_Churn,2.0,2020-11-05,2020-11-11,-1.0,Yes,No,No,235.0,3.0,2706.0,6,US,3.0,Orders only in 2020
1012902.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,173.0,519.0,WillNot_Churn,4.0,2019-09-06,2020-08-18,2.0,No,Yes,No,661.0,5.0,503.36,9,US,2.0,"Orders in 2019,2020"
1002929.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-03-11,2020-03-11,-1.0,No,Yes,No,474.0,6.0,949.44,8,US,3.0,Orders only in 2020
1002745.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-07-07,2020-07-07,-1.0,No,Yes,No,356.0,4.0,1781.12,7,US,3.0,Orders only in 2020
1003137.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-03-29,2019-03-29,-1.0,Yes,No,No,822.0,2.0,4473.0,9,US,3.0,Orders only in 2019
829041.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-07-15,2019-07-15,-1.0,No,No,Yes,714.0,1.0,769.5,11,US,3.0,Orders only in 2019
1020967.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-12-28,2020-12-28,-1.0,Yes,No,No,182.0,2.0,1204.62,8,US,3.0,Orders only in 2020
1013012.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,22.0,66.0,WillNot_Churn,25.0,2019-09-12,2021-06-18,1.0,No,Yes,No,655.0,41.0,12103.44,4,US,1.0,Orders in all years
1002821.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,41.0,123.0,WillNot_Churn,4.0,2020-09-29,2021-03-15,1.0,No,Yes,Yes,272.0,4.0,1546.08,7,US,2.0,"Orders in 2020,2021"
1009184.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,3.0,2019-03-18,2019-03-18,-1.0,Yes,No,No,833.0,7.0,5951.0,8,US,3.0,Orders only in 2019
1021052.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-12-31,2020-12-31,-1.0,No,Yes,No,179.0,35.0,7588.7,4,US,3.0,Orders only in 2020
873030.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-12-28,2020-12-28,-1.0,Yes,No,No,182.0,4.0,5906.0,6,US,3.0,Orders only in 2020
714088.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-03-24,2021-03-24,-1.0,Yes,No,No,96.0,4.0,4130.4,6,US,3.0,Orders only in 2021
1012901.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,32.0,96.0,WillNot_Churn,16.0,2019-09-16,2021-04-09,1.0,Yes,No,No,651.0,64.0,17533.13,4,CA,1.0,Orders in all years
832699.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,316.0,948.0,WillNot_Churn,2.0,2019-11-11,2020-09-22,3.0,Yes,No,No,595.0,2.0,382.55,10,US,2.0,"Orders in 2019,2020"
1021131.0,No,No,No,Yes,WillNot_Churn,Will_Churn,6.0,18.0,Will_Churn,26.0,2021-01-13,2021-06-09,1.0,No,Yes,No,166.0,124.0,44242.380000000005,3,US,3.0,Orders only in 2021
873291.0,No,No,Yes,Yes,WillNot_Churn,Will_Churn,35.0,105.0,Will_Churn,4.0,2020-12-01,2021-02-19,1.0,Yes,No,No,209.0,4.0,3824.23,6,CA,2.0,"Orders in 2020,2021"
714180.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-06-06,2019-06-06,-1.0,Yes,No,No,753.0,5.0,446.15,10,CA,3.0,Orders only in 2019
769587.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-06-05,2020-06-05,-1.0,Yes,No,No,388.0,1.0,55.0,10,US,3.0,Orders only in 2020
1012976.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,97.0,291.0,WillNot_Churn,4.0,2019-09-10,2020-12-22,2.0,No,Yes,No,657.0,11.0,458.58,8,US,2.0,"Orders in 2019,2020"
821333.0,No,Yes,No,No,Will_Churn,Will_Churn,7.0,21.0,Will_Churn,2.0,2019-10-24,2019-10-31,-1.0,Yes,No,No,613.0,2.0,1970.0,9,US,3.0,Orders only in 2019
1020581.0,No,No,Yes,Yes,WillNot_Churn,Will_Churn,13.0,39.0,Will_Churn,8.0,2020-12-11,2021-04-14,1.0,No,Yes,No,199.0,106.0,25387.0,3,US,2.0,"Orders in 2020,2021"
1001340.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-05-28,2019-05-28,-1.0,No,No,Yes,762.0,2.0,730.77,11,CA,3.0,Orders only in 2019
874237.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-03-24,2021-03-24,-1.0,No,No,Yes,96.0,8.0,2225.6,6,US,3.0,Orders only in 2021
1006869.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,61.0,183.0,WillNot_Churn,6.0,2019-01-07,2021-01-19,3.0,No,No,Yes,903.0,28.0,6516.5,8,US,2.0,"Orders in 2019,2021"
1013083.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,245.0,735.0,WillNot_Churn,4.0,2019-10-08,2021-02-09,2.0,Yes,No,Yes,629.0,9.0,5714.57,6,CA,1.0,Orders in all years
1004692.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,191.0,573.0,WillNot_Churn,3.0,2019-02-28,2020-03-17,4.0,Yes,Yes,No,851.0,6.0,972.96,10,US,2.0,"Orders in 2019,2020"
1020620.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,50.0,150.0,WillNot_Churn,3.0,2020-12-14,2021-03-24,1.0,No,Yes,No,196.0,28.0,5787.54,5,US,2.0,"Orders in 2020,2021"
1021327.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,6.0,18.0,WillNot_Churn,26.0,2021-01-22,2021-06-15,1.0,No,Yes,No,157.0,114.0,29968.52,3,US,3.0,Orders only in 2021
1007021.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-10-28,2019-10-28,-1.0,No,Yes,No,609.0,1.0,198.72,10,US,3.0,Orders only in 2019
1005464.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-04-27,2020-04-27,-1.0,No,Yes,No,427.0,1.0,175.72,10,US,3.0,Orders only in 2020
1013110.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,574.0,1722.0,WillNot_Churn,2.0,2019-09-19,2021-04-15,7.0,No,Yes,No,648.0,3.0,1652.24,8,US,2.0,"Orders in 2019,2021"
747983.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-11-01,2019-11-01,-1.0,No,No,Yes,605.0,2.0,1675.0,9,US,3.0,Orders only in 2019
821162.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-06-04,2019-06-04,-1.0,No,No,Yes,755.0,2.0,115.2,11,US,3.0,Orders only in 2019
823628.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-10-22,2019-10-22,-1.0,No,No,Yes,615.0,1.0,846.0,9,US,3.0,Orders only in 2019
1004796.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,84.0,252.0,WillNot_Churn,5.0,2019-09-05,2021-04-20,2.0,No,Yes,No,662.0,6.0,5867.959999999999,7,US,1.0,Orders in all years
772578.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-01-23,2019-01-23,-1.0,Yes,No,No,887.0,6.0,3156.0,9,US,3.0,Orders only in 2019
1013373.0,No,Yes,Yes,No,Will_Churn,Will_Churn,131.0,393.0,Will_Churn,2.0,2019-10-02,2020-02-10,1.0,No,Yes,No,635.0,12.0,10740.08,5,US,2.0,"Orders in 2019,2020"
821784.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-12-03,2020-12-03,-1.0,Yes,No,No,207.0,1.0,366.0,9,US,3.0,Orders only in 2020
1009698.0,No,Yes,Yes,No,Will_Churn,Will_Churn,97.0,291.0,Will_Churn,3.0,2019-08-01,2020-02-11,2.0,No,No,Yes,697.0,68.0,4247.91,6,US,2.0,"Orders in 2019,2020"
1004754.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,33.0,99.0,Will_Churn,14.0,2019-01-21,2021-01-19,2.0,Yes,Yes,No,889.0,44.0,10212.04,6,US,1.0,Orders in all years
856326.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,155.0,465.0,WillNot_Churn,2.0,2020-10-01,2021-03-05,1.0,Yes,No,Yes,270.0,6.0,6080.240000000001,6,US,2.0,"Orders in 2020,2021"
1001305.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,257.0,771.0,WillNot_Churn,2.0,2019-05-22,2020-02-03,3.0,No,Yes,No,768.0,2.0,625.6,11,US,2.0,"Orders in 2019,2020"
873579.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,40.0,120.0,WillNot_Churn,3.0,2021-03-02,2021-05-21,1.0,Yes,No,No,118.0,31.0,10792.0,3,US,3.0,Orders only in 2021
1013957.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,15.0,45.0,Will_Churn,25.0,2019-11-05,2021-05-05,1.0,No,Yes,No,601.0,293.0,69186.76000000002,4,US,1.0,Orders in all years
1006049.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,145.0,435.0,WillNot_Churn,4.0,2019-05-07,2020-12-16,2.0,Yes,Yes,No,783.0,8.0,1721.7,8,US,2.0,"Orders in 2019,2020"
1012794.0,No,Yes,Yes,No,Will_Churn,Will_Churn,41.0,123.0,Will_Churn,9.0,2019-09-12,2020-11-19,1.0,No,No,Yes,655.0,13.0,10138.6,5,US,2.0,"Orders in 2019,2020"
1009708.0,No,Yes,No,No,Will_Churn,Will_Churn,48.0,144.0,Will_Churn,3.0,2019-03-08,2019-06-12,1.0,No,No,Yes,843.0,3.0,403.2000000000001,10,US,3.0,Orders only in 2019
836185.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-03-23,2021-03-23,-1.0,No,No,Yes,97.0,5.0,289.52,8,US,3.0,Orders only in 2021
1021643.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,18.0,54.0,WillNot_Churn,8.0,2021-02-15,2021-06-16,1.0,Yes,No,Yes,133.0,21.0,15415.3,4,US,3.0,Orders only in 2021
1002195.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-03-01,2021-03-01,-1.0,No,No,Yes,119.0,1.0,630.0,9,US,3.0,Orders only in 2021
1004425.0,No,Yes,No,No,Will_Churn,Will_Churn,104.0,312.0,Will_Churn,3.0,2019-02-15,2019-09-12,2.0,Yes,Yes,No,864.0,18.0,1639.0,9,US,3.0,Orders only in 2019
874303.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,55.0,165.0,WillNot_Churn,2.0,2021-04-02,2021-05-27,-1.0,Yes,No,Yes,87.0,6.0,4403.84,6,CA,3.0,Orders only in 2021
1014005.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,86.0,258.0,WillNot_Churn,8.0,2019-11-05,2021-05-12,1.0,No,Yes,No,601.0,24.0,4062.72,6,US,1.0,Orders in all years
1004310.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,66.0,198.0,WillNot_Churn,5.0,2020-04-03,2021-02-08,2.0,Yes,No,Yes,451.0,26.0,4860.4,6,US,2.0,"Orders in 2020,2021"
1005305.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,96.0,288.0,WillNot_Churn,3.0,2020-10-05,2021-04-15,1.0,No,Yes,No,266.0,6.0,2467.44,7,US,2.0,"Orders in 2020,2021"
1020710.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,103.0,309.0,WillNot_Churn,2.0,2020-12-23,2021-04-05,2.0,Yes,No,Yes,187.0,6.0,3763.3,6,US,2.0,"Orders in 2020,2021"
1000499.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-01-26,2021-01-26,-1.0,Yes,No,No,153.0,1.0,320.0,9,US,3.0,Orders only in 2021
1014014.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,18.0,54.0,Will_Churn,26.0,2019-11-11,2021-04-21,1.0,Yes,Yes,No,595.0,238.0,84447.28000000001,4,US,1.0,Orders in all years
824725.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-05-15,2019-05-15,-1.0,Yes,No,No,775.0,3.0,165.12,10,US,3.0,Orders only in 2019
872090.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-09-25,2020-09-25,-1.0,Yes,No,No,276.0,15.0,34220.0,4,US,3.0,Orders only in 2020
1020753.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,181.0,543.0,WillNot_Churn,2.0,2020-12-17,2021-06-16,2.0,No,Yes,No,193.0,4.0,3451.46,6,US,2.0,"Orders in 2020,2021"
1021961.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-02-26,2021-02-26,-1.0,No,Yes,No,122.0,1.0,328.44,9,US,3.0,Orders only in 2021
1004827.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-01-23,2019-01-23,-1.0,Yes,No,No,887.0,1.0,57.0,12,US,3.0,Orders only in 2019
1007396.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-06-01,2021-06-01,-1.0,No,Yes,No,27.0,10.0,4195.2,5,US,3.0,Orders only in 2021
1008817.0,No,Yes,Yes,No,Will_Churn,Will_Churn,42.0,126.0,Will_Churn,8.0,2019-11-04,2020-08-24,1.0,Yes,No,No,602.0,34.0,33889.0,4,US,2.0,"Orders in 2019,2020"
1014078.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,83.0,249.0,WillNot_Churn,6.0,2020-05-08,2021-03-10,2.0,No,Yes,No,416.0,24.0,1810.56,7,US,2.0,"Orders in 2020,2021"
1001913.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,247.0,741.0,WillNot_Churn,3.0,2020-01-31,2021-06-09,2.0,No,Yes,No,514.0,7.0,491.28,9,US,2.0,"Orders in 2020,2021"
873227.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,11.0,33.0,WillNot_Churn,2.0,2021-06-03,2021-06-14,-1.0,Yes,No,No,25.0,2.0,1040.0,8,US,3.0,Orders only in 2021
1013066.0,No,Yes,Yes,No,Will_Churn,Will_Churn,88.0,264.0,Will_Churn,3.0,2019-09-24,2020-03-18,2.0,No,Yes,No,643.0,5.0,8566.720000000001,7,US,2.0,"Orders in 2019,2020"
